56-31-00,DOOR-MOUNTED WINDOWS - REMOVAL/INSTALLATION,门装式窗-拆卸/安装,849
56-31-00,DOOR MOUNTED WINDOWS - INSPECTION/CHECK,门装式窗-检验/检查,850
56-31-00,ENTRY AND GALLEY SERVICE DOOR WINDOWS - REPAIRS,登机口和厨房服务门窗-修理,851
57-00-01,AILERON - INSPECTION/CHECK,副翼 -检验/检查,852
57-21-21,WINGLET - REMOVAL/INSTALLATION,小翼-拆卸/安装,853
57-21-22,WINGLET POSITION AND ANTI-COLLISION LIGHTS AND LENS - MAINTENANCE PRACTICES,小翼航行灯和防撞灯和灯罩-维护实施,854
57-21-22,WINGLET FORWARD ANTI-COLLISION LIGHT AND POSITION LIGHT LENS -INSPECTION/CHECK,小翼前航行灯和防撞灯灯罩-检验/检查,855
71-00-00,POWER PLANT - MAINTENANCE PRACTICES (OPERATION PROCEDURES,动力装置-维护实施(操作程序),856
71-00-00-800-805-F00,Engine Ground Safety Precautions,发动机地面安全预防措施,857
71-00-00-800-806-F00,Engine Operation Limits,发动机操作标准,858
71-00-00-700-818-F00,Procedure to Prepare the Engine for Operation,发动机运转准备程序,859
71-00-00-800-807-F00,Start the Engine Procedure (Selection),起动发动机程序(选择),860
71-00-00-800-808-F00,Start the Engine Procedure (Normal Start),起动发动机程序(正常起动),861
71-00-00-800-809-F00,Start the Engine Procedure (Manual Override of the Engine Start Valve),起动发动机程序(发动机起动活门的手动超控),862
71-00-00-800-810-F00,Start the Engine Procedure (Engine Cross Bleed Start),起动发动机程序(发动机交叉引气起动),863
71-00-00-700-819-F00,Stop the Engine Procedure (Usual Engine Stop),关闭发动机程序(正常发动机关闭),864
71-00-00-700-820-F00,Stop the Engine Procedure (Emergency Engine Stop),关闭发动机程序(应急发动机关闭),865
71-00-00-700-821-F00,Dry Motor the Engine,干转发动机,866
71-00-00-700-822-F00,Wet Motor the Engine,湿转发动机,867
71-00-00,POWER PLANT - ADJUSTMENT/TEST,动力装置-调整/测试,868
71-00-00-800-811-F00,Power Plant Test Reference Table,动力装置测试参考表,869
21-61-00-700-809-001,Cabin Temperature Control Manual Mode - Operational Test,客舱温度控制手动模式-操作测试,870
21-61-00-700-810-001,Cabin Temperature Indication -Operational Test,客舱温度指示-操作测试,871
21-61-00-710-801-001,Duct Overheat Switch - Operational Test,管道过热电门-操作试验,872
21-61-00-700-806-002,Pack/Zone Temperature Controller BITE Test,Pack 组件/区域温度控制器BITE 测试,873
21-61-00-700-807-002,Cabin Temperature Control and Indication - Operational Test,客舱温度控制和指示-操作测试,874
21-61-00-700-811-002,Duct Overheat Switch - Operational Test,管道过热电门-操作试验,875
21-61-01-000-801,Cabin Temperature Controller (CTC) Remova,拆卸客舱温度控制器(CTC),876
21-61-01-400-801,Cabin Temperature Controller (CTC) Installation,安装客舱温度控制器(CTC),877
21-61-02-000-801,Air Mix Valve Removal,空气混合活门拆卸,878
21-61-02-400-801,Air Mix Valve Installation,安装空气混合活门,879
21-61-03-000-801,Hot Air Check Valve Removal,拆卸热空气单向活门,880
21-61-03-400-801,Hot Air Check Valve Installation,安装热空气单向活门,881
21-61-04-000-805-001,Duct Temperature Limit Sensor Test,管道温度限制传感器测试,882
71-00-00-800-803-F00,使用灭火剂或短舱高温Inspection After an Engine Fire Use of Fire Extinquishing Agents or High Nacelle Temperature,发动机火警后检查,883
71-00-00-800-804-F00,Inspection After Engine Operations Above the Limits and High Engine Stress,发动机在超过极限和高发动机应力运行后的检查,884
71-00-00-800-802-F00,Foreign Object Damage Inspection,外来物损坏检查,885
71-00-00-210-801-F00,Inspection of the Engine After an EngineStall or Possible Engine Stall,发动机失速后或可能存在的发动机失速后的发动机检查,886
71-00-00-200-803-F00,Inspection Of The Engine After A Hard Landing (More Than The Limits),重着陆后的发动机检查(超限),887
71-00-00-200-802-F00,Inspection of the Engine After VolcanicAsh Dust or Sand Ingestion,在火山灰、灰尘或砂子吸入后的发动机检查,888
71-00-02,POWER PLANT - REMOVAL/INSTALLATION,构型 页 有效性动力装置-拆卸/安装,889
71-00-03,POWER PLANT - MAINTENANCE PRACTICES (PRESERVATION AND DEPRESERVATION,动力装置-维护实施(封存和起封),890
1971/11/1,INLET COWL - REMOVAL/INSTALLATION,进气道-拆卸/安装,891
1971/11/1,INLET COWL - INSPECTION/CHECK,进气道-检验/检查,892
1971/11/2,FAN COWL PANELS - MAINTENANCE PRACTICES,风扇整流罩面板-维护实施,893
1971/11/5,OIL TANK ACCESS DOOR - MAINTENANCE PRACTICES,滑油箱检查口盖-拆卸/安装,894
1971/11/5,OIL TANK ACCESS DOOR - ADJUSTMENT/TEST,滑油箱检查口盖-调整/测试,895
1971/11/6,T12 ACCESS/PRESSURE RELIEF DOOR -MAINTENANCE PRACTICES,T12接近/释压门-维护实施,896
1971/11/7,CHIP DETECTOR ACCESS/PRESSURE RELIEF DOOR - MAINTENANCE PRACTICES,金属屑探测器入口/释压门-维护实施,897
1971/11/8,VORTEX CONTROL DEVICE - REMOVAL/INSTALLATION,涡流控制装置-拆卸/安装,898
71-71-00,ENGINE VENTS AND DRAINS - INSPECTION/CHECK,发动机通风和排放-检验/检查,899
72-21-00-200-801-F00,Power Plant Inlet and Fan Blades Inspection (General Visual),发动机进口和风扇叶片检查(一般目视),900
72-21-00-220-801-F00,Engine Inlet and Fan Blades Inspection (Detail),发动机进气口和风扇叶片检查(详图),901
72-21-02-200-801-F00,Fan Module Inspection,风扇叶片检查,902
72-21-02-300-801-F00,Repair the Fan Blade,修理风扇叶片,903
72-23-01,OUTLET GUIDE VANES - INSPECTION/CHECK,出口导流叶片-检验/检查,904
72-23-02,AFT ACOUSTICAL PANELS - REMOVAL/INSTALLATION,后消音板-拆卸/安装,905
72-23-02-200-801-F00,Acoustical Panels and Profile Struts Inspection,消音板和成型支柱检查,906
72-63-00,ACCESSORY GEARBOX - REMOVAL/INSTALLATION,附件齿轮箱-拆卸/安装,907
72-63-00-200-801-F00,Accessory Gearbox Inspection,附件齿轮箱检查,908
1973/11/1,FUEL PUMP PACKAGE - MAINTENANCE PRACTICES,燃油泵组-拆卸/安装,909
73-11-01-200-801-F00,The Visual Inspection of the Impeller Rotation,燃油泵组件-检验/检查,910
1973/11/2,FUEL FILTER - REMOVAL/INSTALLATION,燃油过滤器-拆卸/安装,911
1973/11/3,FUEL NOZZLE FILTER - REMOVAL/INSTALLATION,燃油喷嘴过滤器-拆卸/安装,912
73-11-04-200-801-F00,Fuel Nozzle and Fuel Manifold Leak Check,燃油喷嘴和燃油总管泄漏检查,913
73-11-05-700-801-F00,Fuel Manifold - Inspection/Check,燃油总管-检查/校验,914
1973/11/6,IDG OIL COOLER - REMOVAL/INSTALLATION,IDG 滑油散热器-拆除/安装,915
1973/11/7,SERVO FUEL HEATER - REMOVAL/INSTALLATION,伺服燃油加热器-拆除/安装,916
73-21-00,FUEL CONTROL SYSTEM - ADJUSTMENT/TEST,燃油调节系统-调节/测试,917
73-21-00-740-803-F00,EEC BITE TEST - RECENT FAULTS,EEC 自测-最近的故障,918
73-21-00-740-801-F00,EEC BITE TEST - FAULT HISTORY,EEC 自测-故障记录,919
73-21-00-840-801-F00,Prepare for the Tests,准备测试,920
73-21-00-700-802-F00,FADEC System Test,FADEC 系统试验,921
73-21-00-700-804-F00,EEC TEST,EEC 测试,922
3-21-00-700-805-F00,T/R LEVER INTLK (Interlock) TEST,T/R 手柄联锁(互锁)测试,923
73-21-00-700-806-F00,Thrust Lever Adjustment and ThrustReverser Position Adjustment Test,推力杆调节和反推装置位置调节测试,924
73-21-00-700-807-F00,Engine 1 and Engine 2 Thrust LeverAngle Resolver Alignment Test,1 号和2 号发动机推力杆角度解析校准测试,925
73-21-00-700-808-F00,IDENT/CONFIG,识别/构型,926
73-21-00-700-809-F00,EEC Discretes Test,EEC 离散测试,927
73-21-00-800-801-F00,Erase All EEC Faults,消除所有的EEC 故障,928
73-21-00-700-810-F00,FADEC 2 or FADEC 3 Identification,FADEC 2 或 FADEC 3 识别,929
73-21-02,PT25 SENSOR - REMOVAL/INSTALLATION,PT25 传感器-拆卸/安装,930
73-21-05,T12 SENSOR - REMOVAL/INSTALLATION,T12 传感器-拆卸/安装,931
73-21-05-200-801-F00,T12 Sensor Inspection/Check,T12 传感器检验/检查,932
73-21-06,WIRING HARNESSES - REMOVAL/INSTALLATION,导线束-拆卸/安装,933
73-21-07,T3 SENSOR - REMOVAL/INSTALLATION,T3传感器-拆卸/安装73-21-07,934
73-21-08,ELECTRONIC ENGINE CONTROL (EEC)ALTERNATOR - REMOVAL/INSTALLATION,电子发动机控制(EEC)交流发电机-拆卸/安装,935
73-21-09,HIGH PRESSURE SHUTOFF VALVE -MAINTENANCE PRACTICES,高压关断活门-维护实施,936
73-21-10,HYDROMECHANICAL UNIT - REMOVAL/INSTALLATION,HMU组件-拆卸/安装,937
73-21-12,ENGINE CONTROL MODULE - REMOVAL/INSTALLATION,发动机控制组件-拆卸/安装,938
73-21-60-470-801-F00,EEC Software Load,EEC 软件加载,939
73-21-60-970-801-F00,Retrieve NVM,恢复NVM,940
73-21-60-000-801-F00,EEC Removal,EEC 拆卸,941
73-21-60-400-801-F00,EEC Installation,EEC 安装,942
73-31-01,FUEL FLOW TRANSMITTER - REMOVAL/INSTALLATION,燃油流量传感器-拆除/安装,943
73-34-01,FUEL FILTER DIFFERENTIAL PRESSURE SWITCH - REMOVAL/INSTALLATION,燃油过滤器压差开关-拆卸/安装,944
74-00-00-750-801-F00,Audible Test of the Ignition System -EEC BITE Igniters Test,点火系统听音测试-EEC BITE点火器测试,945
74-00-00-750-802-F00,Ignition System Test (Optional),点火系统测试(可选),946
74-00-00-040-801-F00,MMEL 74-1 (DDPG) Preparation - RightIgnition System Inoperative,MMEL 74-1 (DDPG)准备-右点火系统失效,947
74-00-00-040-802-F00,MMEL 74-1 (DDPG) Restoration - RightIgnition System Inoperative,MMEL 74-1 (DDPG)恢复-右点火系统失效,948
74-11-01-000-801-F00,Ignition Exciter Removal,点火励磁器的拆卸,949
74-11-01-400-801-F00,Ignition Exciter Installation,点火励磁器的安装,950
74-11-01-200-801-F00,Ignition Exciter Inspection,点火励磁器的检验,951
74-21-01,Ignition Lead Removal/Installation,点火导线-拆卸/安装,952
74-21-01,Ignition Lead Inspection,点火导线-检验/检查,953
74-21-02,MAIN IGNITER PLUG - REMOVAL/INSTALLATION,主点火嘴-拆卸/安装,954
74-21-02-200-801-F00,Main Igniter Plug Inspection,主点火嘴的检验,955
75-21-01,HIGH PRESSURE TURBINE ACTIVE CLEARANCE CONTROL VALVE -REMOVAL/INSTALLATION,高压涡轮主动间隙控制活门-拆卸/安装,956
75-22-04,LOW PRESSURE TURBINE ACTIVE CLEARANCE CONTROL VALVE -REMOVAL/INSTALLATION,低压涡轮主动间隙控制活门-拆卸/安装,957
75-23-01,TRANSIENT BLEED VALVE - REMOVAL/INSTALLATION,瞬时引气活门-拆卸/安装,958
75-31-00,VSV Actuation System - Manual Operation,可变定子叶片(VSV)作动系统-维护实施,959
75-31-01,VARIABLE STATOR VANE ACTUATOR -REMOVAL/INSTALLATION,可变定子叶片作动筒-拆卸/安装,960
75-32-00,VARIABLE BLEED VALVE (VBV) ACTUATIONSYSTEM - MAINTENANCE PRACTICES,可变引气活门(VBV)作动系统-维护实施,961
75-32-00,VARIABLE BLEED VALVE (VBV) ACTUATION SYSTEM - ADJUSTMENT/TEST,可变引气活门(VBV)作动系统-检验/检查,962
75-32-02,VARIABLE BLEED VALVE ACTUATOR -REMOVAL/INSTALLATION,可变引气活门作动筒-拆卸/安装,963
75-32-03,VARIABLE BLEED VALVE DOORS -REMOVAL/INSTALLATION,可变引气活门口盖-拆卸/安装,964
75-32-03,Variable Bleed Valve Doors Inspection,可变引气活门口盖-检验/检查,965
76-11-01-010-801-F00,Thrust Levers Removal,推力杆拆卸,966
76-11-01-420-801-F00,Thrust levers Installation,推力杆安装,967
1976/11/2,START LEVERS - REMOVAL/INSTALLATION,起动手柄-拆卸/安装,968
1976/11/3,CONTROL STAND LIGHTPLATES SEALS AND RETAINERS COVERS AND STOPS -REMOVAL/INSTALLATION,操纵台灯板、密封件以及挡圈、盖板和止动块-拆卸/安装,969
1976/11/5,THRUST LEVER ANGLE RESOLVER AND AUTOTHROTTLE BRAKE ASSEMBLY -REMOVAL/INSTALLATION,推力杆角度变换器和自动油门刹车组件-拆卸/安装,970
1976/11/5,THRUST LEVER ANGLE RESOLVER AND AUTOTHROTTLE BRAKE ASSEMBLY -ADJUSTMENT/TEST,推力杆角度变换器和自动油门刹车组件-调整/测试,971
1976/11/6,REVERSE THRUST INTERLOCK SOLENOID -REMOVAL/INSTALLATION,反推力互锁电磁阀-拆卸/安装,972
1976/11/7,AUTOTHROTTLE SWITCHPACK ASSEMBLY AND SWITCHES - REMOVAL/INSTALLATION,自动油门电门组组件和电门-拆卸/安装,973
76-11-07-820-801-F00,A/T Switch Check and Adjustment,自动油门电门组组件和电门检查和调节,974
1976/11/10,ENGINE START BRAKE ASSEMBLY -REMOVAL/INSTALLATION,发动机起动刹车组件-拆卸/安装,975
1976/11/11,ENGINE START BRAKE ASSEMBLY SWITCH- REMOVAL/INSTALLATION,发动机起动刹车组件电门-拆卸/安装,976
1977/11/1,N1 SPEED SENSOR - REMOVAL/INSTALLATION,N1 速度传感器-拆卸/安装,977
1977/11/2,N2 SPEED SENSOR - REMOVAL/INSTALLATION,N2 速度传感器-拆卸/安装,978
77-21-01,T49.5 PROBE - REMOVAL/INSTALLATION,T49.5 探头-拆卸/安装,979
77-21-01-200-801-F00,T49.5 Probe and EGT System Inspection,T49.5 传感器和EGT 系统的检查,980
77-31-00-970-804-F00,Airborne Vibration Monitoring (AVM)System - System Test,机载振动监控(AVM)系统-系统测试,981
77-31-00-970-805-F00,Download The Advanced AVM (AAVM) Bearing Data With The Ground Support Software (GSS),用地面支持软件(GSS)下载高级AVM(AAVM)方位数据,982
77-31-00-910-801-F00,ARINC 429 Data Bus Charts,ARINC 429 数据总线图,983
77-31-00-710-801-F00,Airborne Vibration Monitoring (AVM) System - Operational Test,机载振动监控(AVM)系统-操作测试,984
77-31-00-700-801-F00,Airborne Vibration Monitor (AVM) Signal Conditioner - Self Test,机载振动监控器(AVM)信号调节器-自测,985
77-31-03,AIRBORNE VIBRATION MONITOR (AVM) SIGNAL CONDITIONER - REMOVAL/INSTALLATION,机载振动监控器(AVM)信号调节器-拆卸/安装,986
77-31-04,FAN FRAME COMPRESSOR CASE (FFCC) VIBRATION SENSOR - REMOVAL/INSTALLATION,风扇框压气机机匣(FFCC)振动传感器-拆卸/安装,987
77-31-05,NO. 1 BEARING VIBRATION SENSOR -MAINTENANCE PRACTICES,1 号轴承振动传感器-维护实施,988
78-00-00,EXHAUST - DDG MAINTENANCE PROCEDURES,排气-DDG 维护工序,989
78-00-00-040-801-F00,MMEL 78-1 (DDPG) Preparation - Thrust Reversers Inoperative,MMEL 78-1准备-反推装置不工作,990
78-00-00-440-801-F00,MMEL 78-1 (DDPG) Restoration - Thrust Reversers Inoperative,MMEL 78-1修复-反推装置不工作,991
78-11-00,TURBINE EXHAUST SYSTEM - INSPECTION/CHECK,涡轮排气系统-检验/检查,992
1978/11/1,PRIMARY NOZZLE ASSEMBLY - REMOVAL/INSTALLATION,主喷嘴组件-拆卸/安装,993
1978/11/2,PRIMARY PLUG ASSEMBLY - REMOVAL/INSTALLATION,主插头组件-拆卸/安装,994
78-31-00-010-801-F00,Open the Thrust Reverser (Selection,打开反推装置(选择),995
78-31-00-010-804-F00,Close the Thrust Reverser (Selection),关闭反推装置(选择),996
78-31-00-000-802-F00,Open the Thrust Reverser (Hand Pump) Procedure,打开反推装置(手摇泵程序),997
78-31-00-410-802-F00,Close the Thrust Reverser (Hand Pump Method),关闭反推装置(手摇泵方法),998
78-31-00-010-805-F00,Open the Thrust Reverser (Manual Procedure),打开反推装置(手动程序),999
8-31-00-410-803-F00,Close the Thrust Reverser (Manual Procedure),关闭反推装置(手动程序),1000
78-31-00-000-803-F00,Open the Thrust Reverser (65-Degree Maintenance Position,打开反推装置(65度维护位置),1001
78-31-00-410-804-F00,Close the Thrust Reverser (65-Degree Maintenance Position),关闭反推装置(65度维护位置),1002
78-31-00-980-801-F00,Thrust Reverser Operation - Extend (Selection),反推装置工作-伸出(选择),1003
78-31-00-980-802-F00,Thrust Reverser Operation - Retract (Selection),反推装置工作-收缩(选择),1004
78-31-00-980-803-F00,Thrust Reverser Operation - Extend (Manual Procedure),反推装置工作-伸出(手动程序),1005
78-31-00-980-804-F00,Thrust Reverser Operation - Retract (Manual Procedure,反推装置工作-收缩(手动程序),1006
78-31-00-980-805-F00,Thrust Reverser Operation - Extend (Power Procedure),反推装置工作-伸出(电源程序),1007
78-31-00-980-806-F00,Thrust Reverser Operation - Retract (Power Procedure),反推装置工作-收缩(电源程序),1008
78-31-00-040-802-F00,Thrust Reverser Deactivation For Ground Maintenance,反推力装置地面维护解除,1009
78-31-00-440-803-F00,Thrust Reverser Activation After Ground Maintenance,地面维护后的反推力装置恢复,1010
78-31-00-700-801-F00,Thrust Reverser Normal Operation Test,反推装置正常工作测试,1011
78-31-00-700-802-F00,Thrust Reverser Operation Test (Standby Hydraulic System),反推装置工作测试( 备用液压系统),1012
21-61-04,DUCT TEMPERATURE LIMIT SENSOR -REMOVAL/INSTALLATION,管道温度限制传感器-拆卸/安装,1013
21-61-05,DUCT OVERHEAT SWITCH - REMOVAL/INSTALLATION,管道过热电门-拆卸/安装,1014
21-61-06,CABIN TEMPERATURE SENSOR ASSEMBLY FILTER - MAINTENANCE PRACTICES,客舱温度传感器组件过滤器-维护实施,1015
21-61-07,CABIN TEMPERATURE SELECTOR -REMOVAL/INSTALLATION,客舱温度选择器-拆卸/安装,1016
21-61-08,DUCT TEMPERATURE ANTICIPATOR SENSOR - REMOVAL/INSTALLATION,管道温度预感器-拆卸/安装,1017
21-61-09,TRIM AIR CHECK VALVE - REMOVAL/INSTALLATION,配平空气单向活门-拆除/安装,1018
21-61-10,CABIN TEMPERATURE SENSOR -MAINTENANCE PRACTICES,客舱温度传感器-维护实施,1019
21-61-15,CABIN TEMPERATURE SENSOR -INSPECTION/CHECK,温度控制组件-拆卸/安装,1020
21-61-20,PACK/ZONE TEMPERATURE CONTROLLER - REMOVAL/INSTALLATION,Pack 组件/区域温度控制器-拆卸/安装,1021
21-61-20-000-801,Pack/Zone Temperature Controller Removal,拆卸Pack 组件/区域温度控制器,1022
21-61-20-400-801,Pack/Zone Temperature Controller Installation,安装Pack 组件/区域温度控制器,1023
21-61-21-000-801,Zone Trim Air Modulating Valve Removal,拆卸区域配平空气调节活门,1024
21-61-21-400-801,Zone Trim Air Modulating Valve Installation,安装区域配平空气调节活门,1025
78-31-00-700-803-F00,Sync Lock Operational Test,同步锁操作试验,1026
78-31-00-700-804-F00,Thrust Reverser Engine Accessory Unit (EAU) Test,反推装置发动机附件(EAU)测试,1027
78-31-00-700-806-F00,Thrust Reverser Linear VariableDifferential Transformer (LVDT) Test,反推装置线性可变差动变压器(LVDT)测试,1028
78-31-01-000-801-F00,Thrust Reverser Removal,反推装置的拆卸,1029
78-31-01-400-801-F00,Thrust Reverser Installation,反推装置安装,1030
78-31-01-820-801-F00,Thrust Reverser Adjustment,反推调节,1031
78-31-01-200-801-F00,Thrust Reverser Fan Duct Wall Inspection,反推装置风扇函道壁检查,1032
78-31-01,THRUST REVERSER- CLEANING/PAINTING,反推装置-清洗/油漆,1033
78-31-01-960-801-F00,Thrust Reverser Hinge Beam Fire Wall Replacement,反推力装置铰接梁防火墙更换,1034
78-31-02,TRANSLATING SLEEVE - REMOVAL/INSTALLATION,传输套筒-拆卸/安装,1035
78-31-02,TRANSLATING SLEEVE - INSPECTION/CHECK,传输套筒-检验/检查,1036
78-31-03,THRUST REVERSER HYDRAULIC ACTUATORS - REMOVAL/INSTALLATION,反推力装置液压作动筒-拆卸/安装,1037
78-31-03-610-801-F00,Thrust Reverser Hydraulic Actuator RodEnd Inspection,反推装置液压作动筒杆端检查,1038
78-31-03,THRUST REVERSER HYDRAULIC ACTUATORS - REPAIRS,反推力装置液压作动筒-修理,1039
78-34-10,THRUST REVERSER SYNC LOCK -REMOVAL/INSTALLATION,反推力装置同步锁-拆卸/安装,1040
78-34-10,THRUST REVERSER SYNC LOCK -ADJUSTMENT/TEST,反推装置同步锁-调节/测试,1041
79-00-00,OIL - INSPECTION/CHECK,滑油-检验/检查,1042
79-00-00-200-804-F00,Chip Detectors and Scavenge Screens Inspection,金属屑探测器和回油滤网的检查,1043
79-00-00-200-805-F00,Oil Supply Filter Pop-Out Indicator Inspection (Visual Check,滑油供油滤快速脱开指示器检查(目视检查),1044
1979/11/1,OIL TANK - REMOVAL/INSTALLATION,滑油箱-拆卸/安装,1045
79-11-01-200-801-F00,Oil Tank Inspection,滑油箱检查,1046
79-21-00,OIL DISTRIBUTION - MAINTENANCE PRACTICES,滑油分配-维护实施,1047
79-21-02,MAIN OIL/FUEL HEAT EXCHANGER -REMOVAL/INSTALLATION,主滑油/燃油热交换器-拆除/安装,1048
79-21-03,OIL SUPPLY FILTER - REMOVAL/INSTALLATION,滑油供油滤-拆卸/安装,1049
79-21-04,SCAVENGE OIL FILTER ASSEMBLY -REMOVAL/INSTALLATION,回油滑油滤组件-拆卸/安装,1050
79-21-05,CHIP DETECTOR REMOVAL/INSTALLATION,金属屑探测器拆卸/安装,1051
79-21-06,SCAVENGE OIL FILTER ELEMENT -REMOVAL/INSTALLATION,回油滑油滤芯-拆卸/安装,1052
79-21-07,SCAVENGE OIL FILTER CLOGGING TRANSMITTER - REMOVAL/INSTALLATION,回油过滤器堵塞传感器-拆卸/安装,1053
79-31-00-730-801-F00,System Test - Oil Quantity Indicating System,系统测试-滑油量指示系统测试,1054
